TIC_ID,Teff,Tmag,r_est,Obs,a_RV,a_EA,a_EM,Per_RV,Per_EA,Per_EM,Elat,Glat,Gaia_ID,RA,Dec,asep_RV,asep_EA,asep_EM,Ttime,TWOMASS,HZ_flag,JWST_flag,Earth_flag,S1_flag,S2_flag,S3_flag,S4_flag,S5_flag,S6_flag,
233721859,3562,11.5,52.07923135,312.849,0.132,0.163,0.362,25.5,34.88,115.61,87.0549,27.0719,2256702334172788736,276.5607,65.3233,2.53,3.13,6.95,0.242,18261457+6519238,1,1,0,0,0,0,0,0,0,
332477898,4237,10.1,51.99992948,338.958,0.282,0.355,0.721,67.92,95.67,277.22,80.7205,31.8214,1422215442966413824,265.497819,57.518415,5.42,6.83,13.87,1.452,17415947+5731063,0,0,1,0,0,0,0,0,0,
358176584,3943,11.19,51.93504944,341.145,0.236,0.294,0.619,53.39,74.17,226.94,-78.605,-25.366,5212581050133411328,107.165857,-76.706532,4.54,5.66,11.92,0.539,07083980-7642235,0,0,0,1,1,0,0,1,1,
261156988,3983,10.79,51.81480035,341.253,0.237,0.295,0.619,51.41,71.54,217.21,-78.5217,-29.7649,4623763917437022848,87.0405,-78.0072,4.57,5.69,11.95,1.011,05480972-7800258,0,0,0,0,0,0,0,0,0,
288510911,3823,11.57,51.68406574,176.337,0.196,0.243,0.52,40.81,56.4,176.75,76.159,28.4273,2294518009384228224,272.6042,80.3853,3.79,4.7,10.06,0.639,18102500+8023071,0,0,0,0,0,0,0,0,0,
329442309,3855,11.27,51.65464665,83.673,0.139,0.173,0.369,29.3,40.54,126.22,72.614,28.2495,2122847273210464896,270.1239,49.1748,2.69,3.35,7.14,0.229,18002973+4910294,0,0,0,0,0,0,0,0,0,
47729555,3801,10.84,51.6162254,96.525,0.133,0.165,0.354,27.64,38.17,120.14,73.3899,22.622,2144904537319174528,279.6157,50.6759,2.58,3.2,6.86,0.206,18382777+5040330,0,0,1,0,0,0,0,0,0,
435594228,3487,11.65,51.57474626,81.216,0.134,0.164,0.369,25.15,34.32,115.71,72.1674,17.43,2277249663873880576,320.326,74.9296,2.6,3.18,7.15,0.259,21211823+7455464,0,0,0,0,0,0,0,0,0,
235950123,3677,11.18,51.50690252,155.574,0.158,0.195,0.427,31.99,43.95,141.99,75.6004,23.7838,2291655976320806528,297.5587,78.7725,3.07,3.79,8.29,0.377,19501409+7846207,0,0,0,0,0,0,0,0,0,
285018074,3263,11.93,51.45328998,37.341,0.07,0.086,0.2,13.43,18.21,64.85,51.91,24.3351,4584098657510407296,268.4537,28.4825,1.36,1.67,3.89,0.048,17534888+2828570,0,0,0,0,0,0,0,0,0,
219169942,3527,11.68,51.35055973,118.017,0.122,0.15,0.335,24.02,32.82,109.65,-74.3393,-27.9572,5549967155188695040,91.0447,-50.9089,2.38,2.92,6.52,0.203,06041072-5054322,0,0,0,1,0,0,1,1,1,
339962394,3407,11.69,51.32122709,167.076,0.096,0.118,0.269,18.66,25.39,87.27,-75.9253,-17.5596,5486376071270049664,112.5462,-57.1285,1.87,2.3,5.24,0.111,07301109-5707424,0,0,0,0,0,0,0,0,0,
219741102,3625,11.5,51.21502992,219.996,0.138,0.171,0.376,27.12,37.18,121.49,77.0262,42.5897,1628357277420715264,242.22,61.611,2.69,3.34,7.34,0.259,16085280+6136396,0,0,0,0,0,0,0,0,0,
159400005,3922,11.14,51.2147474,106.947,0.182,0.226,0.478,38.3,53.15,163.3,73.8574,33.5635,1709061224740004096,238.1302,80.5258,3.55,4.41,9.33,0.472,15523134+8031328,0,0,0,0,0,0,0,0,0,
220416121,3844,10.89,50.92681479,161.46,0.215,0.267,0.569,47.31,65.44,204.19,-75.7876,-39.8216,4776468833945958912,71.197159,-55.497621,4.22,5.24,11.17,0.757,04444731-5529514,0,0,0,1,1,1,1,1,1,
356237621,3691,11.35,50.86361721,136.431,0.161,0.2,0.435,32.76,45.03,145.06,75.0027,30.3191,1367815623417753600,267.3921,51.6201,3.17,3.93,8.55,0.4,17493410+5137122,0,0,0,0,0,0,0,0,0,
309703910,3681,11.37,50.8592205,328.455,0.159,0.196,0.429,32.19,44.24,142.81,-85.0442,-34.2585,4664183476708711936,79.7375,-64.0572,3.13,3.85,8.44,0.388,05185700-6403259,1,1,0,1,1,1,1,1,1,
275626821,3524,11.74,50.71657619,147.177,0.121,0.149,0.333,23.84,32.57,108.89,75.3513,16.8914,2142171842904918016,293.702,56.8998,2.39,2.94,6.57,0.193,19344847+5653592,0,0,0,0,0,0,0,0,0,
199608520,3579,11.76,50.58590787,176.337,0.131,0.162,0.359,25.49,34.89,115.19,76.1686,40.8649,1430415909923675520,248.8015,56.8651,2.59,3.2,7.1,0.229,16351236+5651542,0,0,0,0,0,0,0,0,0,
274724616,3348,11.3,50.54760618,74.331,0.136,0.167,0.384,24.68,33.53,116.9,70.7263,36.7592,1408148561782661376,257.0296,48.4908,2.69,3.3,7.6,0.308,17080710+4829268,0,0,0,0,0,0,0,0,0,
272002097,3880,10.67,50.51669941,221.022,0.21,0.261,0.555,44.45,61.58,190.78,-77.046,-23.8365,5213032498438607744,114.7947,-77.2517,4.16,5.17,10.99,0.757,07391073-7715062,0,0,0,0,0,1,1,0,1,
340007359,4279,10.64,50.50341858,266.031,0.305,0.383,0.775,75.07,105.96,304.82,-77.6082,-18.3814,5293518609314785920,112.737317,-59.490787,6.04,7.58,15.35,0.8,07305695-5929268,0,0,1,0,0,1,1,0,0,
159871390,3480,11.46,50.38382371,69.957,0.111,0.137,0.308,21.81,29.75,100.49,69.644,48.0641,1597185396924674176,237.2593,53.7101,2.2,2.72,6.11,0.161,15490222+5342358,0,0,0,0,0,0,0,0,0,
370245703,3587,11.61,50.30126646,76.275,0.136,0.168,0.371,27.05,37.04,122.08,-71.1568,-34.2796,4619717469831969536,42.1549,-81.7016,2.7,3.34,7.38,0.26,02483718-8142058,0,0,0,1,0,0,0,0,0,
366562857,3484,11.32,50.25027168,166.509,0.127,0.156,0.351,23.95,32.67,110.25,75.9117,21.2798,2290156040598870400,304.2922,75.887,2.53,3.1,6.99,0.221,20171010+7553131,0,0,0,0,0,0,0,0,0,
394232567,3506,11.31,50.23369244,66.987,0.117,0.144,0.323,23.04,31.45,105.59,-68.8048,-37.9406,4633174190782452352,24.7249,-78.9217,2.33,2.87,6.43,0.182,01385401-7855180,0,0,0,0,1,0,0,0,0,
288676274,3522,11.63,50.1860941,279.423,0.101,0.125,0.279,20.09,27.44,91.77,77.7346,26.8733,2294023538389263232,281.1515,78.4124,2.01,2.49,5.56,0.12,18443636+7824444,1,0,0,0,0,0,0,0,0,
288524496,3673,11.22,50.13331089,172.287,0.157,0.194,0.424,31.75,43.61,141.04,76.0589,28.1765,2294500893939342976,274.0799,80.462,3.13,3.87,8.46,0.376,18161919+8027431,0,0,0,0,0,0,0,0,0,
300157969,4546,9.54,50.04436593,335.961,0.358,0.455,0.894,92.81,132.83,365.59,-82.5737,-22.8981,5268950777906623104,108.89588,-68.306374,7.15,9.09,17.86,2.258,07153501-6818229,0,0,1,1,1,1,1,1,1,
200296604,3381,11.98,49.95375224,53.676,0.091,0.112,0.256,17.66,24.01,83.03,-63.7033,-39.7391,4815079662225121664,72.5159,-42.0868,1.82,2.24,5.12,0.1,04500380-4205126,0,0,0,0,0,0,1,0,1,
198211976,3690,11.1,49.76269388,339.363,0.161,0.199,0.434,32.67,44.9,144.67,80.4244,39.2751,1628840650220386560,248.3338,63.524,3.24,4.0,8.72,0.399,16332012+6331264,1,0,0,0,0,0,0,0,0,
219896231,3631,11.34,49.72894527,312.255,0.123,0.152,0.334,24.5,33.59,109.64,87.119,32.4572,1634229421131046912,263.0429,67.5358,2.47,3.06,6.72,0.185,17321029+6732088,1,1,0,0,0,0,0,0,0,
188780093,3642,10.39,49.72515853,99.603,0.149,0.184,0.405,30.04,41.22,134.2,73.5271,33.447,1366788340255833728,262.25,50.5608,3.0,3.7,8.14,0.329,17290001+5033388,0,0,1,0,0,0,0,0,0,
351295703,3568,11.68,49.69143749,62.991,0.096,0.119,0.264,19.68,26.92,89.11,67.5591,10.2736,2087829335401794176,300.3891,50.1556,1.93,2.39,5.31,0.098,20013338+5009200,0,0,0,0,0,0,0,0,0,
57257905,3489,11.81,49.68682349,52.407,0.089,0.11,0.246,17.95,24.49,82.55,63.132,40.4529,1356473168840191232,251.5325,41.7016,1.79,2.21,4.95,0.084,16460779+4142057,0,0,0,0,0,0,0,0,0,
160423101,3693,11.27,49.67239588,134.973,0.142,0.175,0.382,28.31,38.92,125.31,74.9697,35.6157,1707413572207510912,235.6111,77.9524,2.86,3.52,7.69,0.269,15422666+7757088,0,0,0,0,0,0,0,0,0,
453099618,3738,10.51,49.64165588,339.957,0.202,0.25,0.541,42.07,57.93,184.76,-79.8948,-20.8454,5270707831848147200,116.0898,-69.5121,4.07,5.04,10.9,0.753,07442156-6930435,0,0,0,0,0,0,0,0,0,
160438869,3606,11.02,49.63523266,182.763,0.175,0.215,0.476,34.37,47.09,154.52,76.3008,37.2551,1703801775293097472,236.3481,75.2486,3.53,4.33,9.59,0.526,15452354+7514548,0,0,0,0,0,0,0,0,0,
339733147,4162,9.76,49.59098132,256.176,0.281,0.352,0.721,67.27,94.4,277.24,-77.5181,-18.8408,5485642976185678080,111.02024,-58.526525,5.67,7.1,14.54,1.722,07240485-5831354,0,0,1,1,1,1,1,1,1,
25155612,4241,10.24,49.55645896,340.254,0.297,0.373,0.757,72.49,102.13,295.76,-79.58,-38.3919,4666338347693752192,63.21751,-70.249137,5.99,7.53,15.28,1.189,04125220-7014567,0,0,1,1,1,1,0,0,1,
219096061,4513,9.65,49.49382212,330.345,0.341,0.432,0.852,86.32,123.32,341.2,84.5726,29.8096,1639285770165869696,269.523034,71.98554,6.89,8.73,17.21,1.895,17580552+7159081,0,0,1,0,0,0,0,0,0,
183638515,2970,11.62,49.46501029,23.301,0.034,0.042,0.102,6.58,8.86,34.24,-10.8576,49.0643,3591550510178331136,171.2503,-8.0484,0.69,0.85,2.06,0.01,11250007-0802541,0,0,0,0,0,0,0,0,0,
219776641,3450,11.65,49.34706648,334.854,0.128,0.158,0.357,23.98,32.68,111.16,83.0683,32.8591,1435739607786366720,263.4583,60.2681,2.59,3.2,7.23,0.239,17334999+6016050,1,0,0,0,0,0,0,0,0,
288432052,3566,11.71,49.26235297,85.86,0.103,0.127,0.282,20.72,28.35,93.87,72.9839,28.4293,1711291480998721280,269.5317,83.5765,2.09,2.58,5.72,0.118,17580760+8334353,0,0,0,0,0,0,0,0,0,
25116423,3488,11.9,49.2240337,341.145,0.113,0.139,0.314,22.25,30.36,102.35,-78.6448,-40.9378,4669690483769446016,61.5023,-66.0826,2.3,2.82,6.38,0.163,04060054-6604577,1,0,0,1,0,1,1,1,1,
377252256,3516,11.94,49.10054804,341.361,0.113,0.139,0.311,21.9,29.91,100.17,78.4115,20.9362,2154985757572720768,286.2566,57.7165,2.3,2.83,6.33,0.155,19050157+5742592,1,0,0,0,0,0,0,0,0,
287267876,3906,10.76,49.06618203,202.851,0.203,0.252,0.534,43.03,59.68,183.93,76.7388,17.8721,2238577086849631488,292.8857,58.3551,4.14,5.14,10.88,0.673,19313256+5821184,0,0,0,0,0,0,0,0,0,
309790097,4214,10.15,49.02492008,327.861,0.281,0.353,0.719,66.94,94.19,274.06,-85.1538,-34.0973,4661185280307516800,80.124175,-64.00859,5.73,7.2,14.67,1.215,05202980-6400308,0,1,1,0,1,1,1,1,0,
91992469,2841,10.99,49.0093246,23.031,0.026,0.032,0.08,4.93,6.63,26.65,7.9312,46.5117,641073454325920896,144.9808,22.3632,0.53,0.65,1.63,0.005,09395542+2221475,0,0,1,0,0,0,0,0,0,
41226271,4202,9.87,48.95325387,325.161,0.307,0.386,0.787,76.76,107.93,314.73,-85.6898,-29.1655,5278583771081910912,91.685436,-70.82763,6.27,7.89,16.08,1.932,06064450-7049396,0,1,1,1,1,1,1,1,1,
382529977,3734,11.21,48.81167952,182.763,0.172,0.213,0.463,35.31,48.62,155.19,-76.3029,-16.4549,5290970525478932224,117.7712,-60.3875,3.52,4.36,9.49,0.473,07510507-6023149,0,0,0,0,0,0,0,0,1,
242994948,2962,10.51,48.68117578,23.058,0.033,0.041,0.101,6.46,8.7,33.67,-8.3685,-29.5415,3304849176745102080,60.296,12.0983,0.68,0.84,2.07,0.01,04011102+1205539,0,0,1,1,1,1,1,1,1,
57830249,3048,11.88,48.67562484,26.568,0.041,0.05,0.122,7.98,10.77,40.66,-29.8959,29.7101,3478940625208241920,174.8909,-30.6668,0.84,1.03,2.51,0.016,11393382-3040002,0,0,0,0,0,0,0,0,0,
382633618,3539,11.94,48.62383956,68.796,0.125,0.153,0.342,24.6,33.62,112.01,-69.3296,-49.331,4697213424475656320,39.5442,-63.9933,2.57,3.15,7.03,0.214,02381062-6359360,0,0,0,0,0,0,1,0,0,
243320276,3728,11.13,48.57427408,135.513,0.171,0.211,0.459,34.93,48.09,153.7,74.9712,18.1935,2140176156284365312,289.641,54.8332,3.52,4.34,9.45,0.461,19183383+5449594,0,0,0,0,0,0,0,0,0,
307212387,3494,11.74,48.47237866,218.943,0.115,0.141,0.317,22.51,30.72,103.42,-77.0112,-18.4121,5269878727064944256,124.3844,-69.8824,2.37,2.91,6.54,0.172,08173225-6952567,1,0,0,0,1,0,0,1,0,
257049193,3541,11.3,48.42687723,115.155,0.113,0.14,0.311,22.13,30.25,100.74,74.2174,40.1124,1700282616529308800,227.0354,73.7022,2.33,2.89,6.42,0.153,15080846+7342079,0,0,0,0,0,0,0,0,0,
372256860,3535,11.74,48.10416651,66.204,0.123,0.151,0.337,23.66,32.33,107.81,68.5815,12.8276,2224495199053549568,331.2127,71.5459,2.56,3.14,7.01,0.198,22045106+7132452,0,0,0,0,0,0,0,0,0,
290459654,2810,11.67,47.98422358,53.298,0.025,0.03,0.077,4.64,6.23,25.28,-63.5374,-24.611,5765669380686614400,237.5852,-86.4934,0.52,0.63,1.6,0.005,15501070-8629325,1,0,0,0,0,0,0,0,0,
201923511,3397,11.55,47.71783329,58.968,0.094,0.116,0.264,18.26,24.84,85.55,-66.0421,-53.7651,4728036927290632320,41.39,-57.2351,1.97,2.43,5.53,0.102,02453358-5714062,0,0,0,0,0,1,1,0,0,
230229059,3859,10.51,47.66665364,116.775,0.189,0.235,0.5,39.37,54.49,169.5,74.2897,38.8128,1413918390784202624,253.4838,53.0925,3.97,4.93,10.49,0.556,16535612+5305330,0,0,1,0,0,0,0,0,0,
236871344,3571,11.7,47.54060552,144.531,0.117,0.145,0.321,23.06,31.55,104.36,75.2734,15.0944,2237919170879710976,302.8431,62.0704,2.46,3.05,6.75,0.17,20112234+6204132,0,0,0,0,0,0,0,0,0,
150185574,3585,11.09,47.48617411,286.956,0.157,0.194,0.429,32.07,43.9,144.74,-88.246,-28.3701,5284372837240905344,93.468308,-65.514826,3.31,4.09,9.03,0.513,06135239-6530535,0,1,0,1,1,1,1,1,1,
427240420,3291,11.45,47.48091278,65.61,0.108,0.132,0.306,19.36,26.26,92.87,68.3978,8.9373,2217223819424989440,322.0392,63.3504,2.27,2.78,6.44,0.158,21280940+6321013,0,0,0,0,0,0,0,0,0,
233092812,4275,9.73,47.42658901,329.454,0.313,0.394,0.798,78.35,110.57,318.32,84.818,28.3251,2159038656214469376,272.864792,61.531271,6.6,8.31,16.83,1.943,18112754+6131525,0,0,1,0,0,0,0,0,0,
362220700,3489,11.92,47.41517601,159.138,0.099,0.122,0.274,19.49,26.59,89.63,75.7012,26.1588,2295078176199198848,286.0918,80.2327,2.09,2.57,5.78,0.113,19042202+8013580,0,0,0,0,0,0,0,0,0,
219090984,4001,10.36,47.41304691,322.353,0.248,0.309,0.646,57.0,79.39,240.21,86.099,30.1116,1638157087120207616,268.872795,70.439963,5.23,6.52,13.62,1.067,17552947+7026239,0,1,1,0,0,0,0,0,0,
198385543,3546,11.77,47.24961039,198.504,0.101,0.125,0.278,20.26,27.7,92.15,76.6415,36.0745,1420011162670761600,257.9554,54.527,2.14,2.65,5.88,0.118,17114930+5431369,1,0,0,0,0,0,0,0,0,
219389446,3431,10.88,47.24285367,136.944,0.101,0.124,0.281,19.64,26.74,91.37,-75.0368,-36.6829,4771322535412540544,77.0456,-53.0148,2.14,2.62,5.95,0.121,05081094-5300532,0,0,1,1,1,1,1,1,1,
232596340,3677,11.57,47.14963178,82.188,0.141,0.174,0.38,27.96,38.41,124.11,72.3452,41.9221,1424243801401668096,248.4361,52.4591,2.99,3.69,8.06,0.261,16334467+5227326,0,0,0,0,0,0,0,0,0,
274555782,3634,10.41,46.8552431,76.977,0.136,0.168,0.37,26.8,36.76,119.88,71.3169,38.4042,1409388540316441984,254.5022,49.6329,2.9,3.59,7.9,0.245,16580053+4937585,0,0,1,0,0,0,0,0,0,
219812327,3473,11.79,46.66587149,329.751,0.119,0.146,0.33,22.54,30.74,103.98,84.7296,31.0376,1436200165719447936,267.1643,61.4376,2.55,3.13,7.07,0.185,17483942+6126151,1,0,0,0,0,0,0,0,0,
380437119,4073,10.3,46.65648402,154.98,0.228,0.285,0.59,49.21,68.76,205.25,-75.5985,-42.6928,4682200658350651392,64.722206,-57.96895,4.89,6.11,12.65,0.898,04185333-5758081,0,0,1,1,1,1,1,1,1,
356486961,3377,11.94,46.58204757,59.859,0.09,0.111,0.254,17.49,23.78,82.31,-66.4244,-18.7222,5198157965840028416,170.3663,-80.9509,1.93,2.38,5.45,0.092,11212789-8057031,0,0,0,0,0,0,0,0,0,
224602141,3577,11.4,46.46714872,266.031,0.119,0.146,0.325,23.33,31.93,105.48,77.6059,37.4933,1433306079316806144,255.1884,56.3063,2.56,3.14,6.99,0.171,17004520+5618226,1,0,0,0,0,0,0,0,0,
220481232,3697,10.88,46.45494718,339.66,0.182,0.226,0.492,38.48,52.91,170.22,-80.1284,-36.7439,4762214524685547776,75.958551,-59.003972,3.92,4.86,10.59,0.631,05035005-5900142,0,0,0,0,0,0,1,1,1,
306934657,4542,9.81,46.44840261,251.64,0.329,0.418,0.821,81.5,116.61,321.14,-77.4509,-18.2238,5271009441631630208,122.85371,-68.500458,7.08,9.0,17.68,1.223,08112489-6830016,0,0,1,0,0,0,0,0,0,
229553083,3520,11.52,46.30031068,160.893,0.12,0.148,0.331,23.67,32.33,108.19,75.765,44.0135,1627829821077234432,238.4491,62.0294,2.59,3.2,7.15,0.193,15534778+6201456,0,0,0,0,0,0,0,0,0,
180975534,3417,11.88,46.28389344,58.185,0.098,0.121,0.274,19.07,25.96,89.0,-65.7023,-27.1475,4803801108171412608,89.7298,-42.2635,2.12,2.61,5.92,0.12,05585515-4215483,0,0,0,1,1,1,1,1,1,
288508526,3396,11.58,46.18447745,341.55,0.121,0.149,0.339,22.3,30.34,104.52,78.1463,28.6721,2293846723175511424,272.1929,78.3981,2.62,3.23,7.34,0.208,18084631+7823531,1,0,0,0,0,0,0,0,0,
159539232,3572,11.57,46.14267598,105.408,0.11,0.136,0.302,21.94,30.03,99.29,73.7984,31.4971,1710748322254445824,248.258,81.925,2.38,2.95,6.54,0.139,16330193+8155298,0,0,0,0,0,0,0,0,0,
166090445,3310,11.61,46.0821264,58.644,0.114,0.139,0.323,20.47,27.77,97.76,65.907,53.072,1660397630369159680,215.2064,60.8264,2.47,3.02,7.01,0.182,14204953+6049348,0,0,0,0,0,0,0,0,0,
257003588,3503,11.84,46.07819269,94.5,0.122,0.15,0.335,23.2,31.67,106.38,73.2707,41.4286,1698678914396945664,223.6731,72.7934,2.65,3.26,7.27,0.192,14544157+7247363,0,0,0,0,0,0,0,0,0,
164554410,3280,11.95,46.05529423,61.425,0.073,0.089,0.207,13.98,18.95,67.22,67.0161,18.1521,2106693763774672128,283.7414,44.7929,1.59,1.93,4.49,0.056,18545791+4447340,0,0,0,0,0,0,0,0,0,
62480201,3071,11.93,46.04837575,24.354,0.044,0.054,0.129,8.46,11.41,42.8,-19.6982,24.5665,5762334321399523840,132.3225,-2.7044,0.96,1.17,2.8,0.017,08491739-0242157,0,0,0,0,0,0,0,0,0,
233503533,3909,10.7,45.7874643,253.125,0.153,0.191,0.404,32.4,44.94,138.42,77.4871,32.9699,1705862912918333696,251.2048,77.8302,3.34,4.17,8.82,0.288,16444915+7749487,0,0,1,0,0,0,0,0,0,
100921427,3376,11.85,45.69841568,50.814,0.09,0.11,0.253,17.42,23.68,82.01,-62.3221,-52.274,4834488000959755520,54.3052,-46.1679,1.97,2.41,5.54,0.092,03371324-4610043,0,0,0,0,0,1,0,0,0,
438934363,3361,11.52,45.53365433,53.217,0.087,0.107,0.246,16.88,22.94,79.72,-63.4905,-3.3226,5307069024993687168,142.829,-55.9707,1.91,2.35,5.4,0.083,09311896-5558143,0,0,0,0,0,0,0,0,0,
286305130,3379,11.93,45.27659289,73.062,0.093,0.114,0.26,17.71,24.08,83.32,70.4238,10.98,2220580113026432256,318.3839,64.6323,2.05,2.52,5.74,0.101,21133214+6437562,0,0,0,0,0,0,0,0,0,
232650365,3388,11.83,45.08324673,222.048,0.082,0.101,0.231,16.22,22.07,76.18,77.0567,22.5109,2146945029037813760,281.7677,54.9104,1.82,2.24,5.12,0.071,18470425+5454373,1,0,0,0,0,0,0,0,0,
166087190,3491,11.75,45.05163878,64.233,0.103,0.127,0.286,20.18,27.54,92.77,67.9622,49.7792,1668251063969207552,214.7637,64.8629,2.29,2.82,6.35,0.124,14190331+6451463,0,0,0,0,0,0,0,0,0,
160439300,3644,11.06,44.84979823,211.059,0.157,0.194,0.426,30.84,42.32,137.72,76.8852,38.4381,1696713880959833344,236.3844,73.361,3.5,4.33,9.5,0.376,15453227+7321395,0,0,0,0,0,0,0,0,0,
141185142,3616,11.35,44.83590311,337.554,0.143,0.176,0.389,28.58,39.17,128.26,-81.6533,-31.7701,4649547357748828672,81.4398,-74.4239,3.19,3.93,8.68,0.294,05254550-7425263,1,0,0,1,1,1,1,1,1,
237131816,3368,11.71,44.8131612,92.34,0.089,0.109,0.249,17.11,23.26,80.7,73.2164,23.6225,2121086061741691904,277.8065,50.2513,1.99,2.43,5.56,0.091,18311357+5015047,0,0,0,0,0,0,0,0,0,
262971802,3502,11.64,44.64245561,79.056,0.116,0.143,0.32,22.29,30.43,102.24,71.7485,27.1872,2122746255579461248,271.5243,48.3263,2.6,3.2,7.17,0.169,18060582+4819346,0,0,0,0,0,0,0,0,0,
274385511,3208,11.71,44.62113496,89.019,0.077,0.094,0.221,14.23,19.26,69.59,73.1153,39.422,1413658802960984576,252.6437,52.0345,1.73,2.11,4.95,0.069,16503451+5202034,0,0,0,0,0,0,0,0,0,
219877118,3496,11.13,44.47219132,321.759,0.147,0.181,0.407,27.82,37.97,127.76,86.172,33.3027,1637198450420211072,260.6754,67.8373,3.31,4.07,9.15,0.346,17224212+6750139,1,1,0,0,0,0,0,0,0,
141623174,4126,10.34,44.44366834,331.452,0.273,0.342,0.705,64.93,90.97,268.91,-84.2886,-29.8772,4650722636887486592,89.241503,-72.265976,6.14,7.7,15.86,0.927,05565796-7215575,0,0,1,0,0,0,1,1,0,
232569336,3389,11.83,44.37039432,84.375,0.09,0.11,0.251,17.32,23.55,81.29,72.7374,42.2623,1425093277212982528,247.6529,53.181,2.03,2.48,5.66,0.09,16303669+5310515,0,0,0,0,0,0,0,0,0,
260355239,4194,9.8,44.29550825,339.255,0.284,0.356,0.728,68.22,95.89,280.02,-80.4774,-26.6539,5495342627246933376,95.115695,-57.338994,6.41,8.04,16.44,1.482,06202776-5720203,0,0,1,1,1,1,1,1,1,
219064180,2806,11.91,44.25951322,44.172,0.077,0.093,0.238,11.82,15.89,64.57,58.0703,61.4804,1561069296104659072,208.9109,53.0333,1.74,2.1,5.38,0.096,13553858+5301598,0,0,0,0,0,0,0,0,0,
376995707,3896,10.21,44.17566923,339.255,0.224,0.278,0.59,48.61,67.39,208.1,80.4561,22.2496,2155450369954819456,284.7678,59.6776,5.07,6.29,13.36,0.921,18590427+5940395,0,0,1,0,0,0,0,0,0,
259590476,3501,11.6,44.12247283,75.141,0.116,0.143,0.32,22.77,31.08,104.44,-70.9019,-39.6965,4784758082174342016,72.5008,-49.6724,2.63,3.24,7.25,0.172,04500018-4940207,0,0,0,0,1,1,1,1,0,
38828540,4577,8.51,44.00187413,339.66,0.372,0.473,0.925,97.38,139.59,382.32,-80.1071,-39.4627,4675576135153914624,68.410598,-62.825211,8.45,10.75,21.02,5.138,04333854-6249307,0,0,1,1,1,0,1,1,1,
233722299,3771,10.62,43.97226065,320.247,0.182,0.225,0.486,37.54,51.77,163.98,86.3639,26.9186,2160518843679386368,276.5994,64.1775,4.14,5.12,11.05,0.537,18262387+6410387,0,1,1,0,0,0,0,0,0,
281498280,3239,11.9,43.95187842,36.909,0.066,0.081,0.19,12.7,17.2,61.67,-51.3422,-61.2612,4920056565677305600,6.3589,-55.4782,1.5,1.84,4.32,0.047,00252612-5528416,0,0,0,0,1,0,0,0,0,
65347864,3159,11.4,43.72782498,29.376,0.054,0.066,0.158,10.44,14.11,51.67,-39.8906,-66.0141,5070527824315406976,39.8235,-26.8219,1.23,1.51,3.61,0.025,02391762-2649188,0,0,0,0,0,0,0,0,0,
377027830,3446,11.33,43.69493532,53.514,0.091,0.112,0.254,18.0,24.53,83.5,63.6391,7.6943,2212954759370787456,341.9983,67.8239,2.08,2.56,5.81,0.095,22475956+6749258,0,0,0,0,0,0,0,0,0,
260356437,3585,11.62,43.6691216,335.151,0.135,0.167,0.37,26.95,36.89,121.64,-82.9544,-27.1147,5482595954586693376,94.9611,-59.8736,3.09,3.82,8.47,0.259,06195065-5952247,1,0,0,1,1,1,1,1,1,
219079406,3506,11.49,43.64748351,68.607,0.114,0.141,0.315,22.03,30.07,100.94,69.2808,36.7683,1359791838530905344,256.963,47.0051,2.61,3.23,7.22,0.166,17075112+4700183,0,0,0,0,0,0,0,0,0,
154924886,3430,11.92,43.58293498,63.774,0.101,0.124,0.281,19.62,26.72,91.31,67.8062,30.7797,1728340194765063168,203.6735,86.2801,2.32,2.85,6.45,0.121,13344180+8616484,0,0,0,0,0,0,0,0,0,
323425106,3594,10.75,43.46351833,81.297,0.138,0.17,0.376,27.46,37.61,123.76,-72.1883,-22.5738,5196229388083664128,131.9795,-81.1443,3.18,3.91,8.65,0.271,08475507-8108393,0,0,1,0,0,0,0,0,0,
238182042,3705,10.51,43.42323755,183.492,0.165,0.204,0.444,33.58,46.18,148.31,-76.3212,-38.7981,4641229968881561344,54.4418,-73.4664,3.8,4.7,10.22,0.424,03374602-7327590,0,0,1,0,1,1,1,0,0,
300710077,3471,11.92,43.40695621,339.957,0.11,0.135,0.304,21.47,29.28,99.1,-79.8581,-21.7539,5264306681309492864,115.2685,-71.3044,2.53,3.11,7.0,0.152,07410444-7118157,1,0,0,0,0,0,0,0,0,
198074705,3523,11.69,43.38643638,101.466,0.121,0.149,0.333,23.85,32.58,108.95,-73.6191,-43.9362,4778682253932110208,63.5125,-55.9201,2.79,3.43,7.68,0.194,04140299-5555124,0,0,0,0,0,1,1,1,0,
229588135,3481,11.76,43.32140394,338.256,0.101,0.125,0.281,19.81,27.02,91.22,81.2117,29.0219,2269054110359676672,271.5947,75.3344,2.33,2.89,6.49,0.123,18062271+7520038,1,0,0,0,0,0,0,0,0,
76257623,3237,11.86,43.12182225,47.115,0.096,0.118,0.276,17.21,23.3,83.57,60.1412,22.5958,4606044703442132352,273.8865,36.7863,2.23,2.74,6.4,0.124,18153276+3647107,0,0,0,0,0,0,0,0,0,
264227388,3652,11.04,43.07129006,76.653,0.137,0.17,0.372,27.18,37.3,121.19,71.2491,21.3004,2297501568546304256,319.8332,80.6782,3.18,3.95,8.64,0.252,21191995+8040416,0,0,0,0,0,0,0,0,0,
