source_id,l,b,parallax,dist_pc,ruwe,phot_g_mean_mag
14912165107085184,169.56516092427566,-40.07992803548116,79.45324543622554,12.586018286725198,1.3847069,13.1844845
89593331327905536,152.53604184295696,-34.07586068460144,68.33983935195869,14.632753156615944,1.1300579,13.445031
205533465225342208,162.80489321370044,1.8753569212539694,74.13952783501048,13.488081583489338,1.2829744,13.026942
308256610357824640,126.71548458048741,-34.27537432780264,79.92625234127838,12.511533703971056,7.5190654,12.949484
385334196532776576,116.7002219349396,-18.444110953249837,280.6947310460246,3.5625891382907127,1.1803766,9.686646
411311395692644224,124.49201819722238,-8.657628395894037,90.01291497834785,11.109516898108954,1.1026826,13.151
476809509515283712,142.37356085526253,9.743849478917376,82.90278034597667,12.062321623312489,1.1049324,12.211264
547381594623756416,132.4028263753155,13.52059332063856,82.66062029486508,12.097659035618445,1.2238071,13.015211
555032443207370880,131.49871127395386,19.804838680815152,73.99006093699691,13.51532877978716,1.1821742,13.37053
573273684709125504,123.70157312082401,21.331753677118105,69.21243099560381,14.44827158380721,1.1719855,13.098176
703790044252850688,197.01600350396538,32.415292950069265,279.2496391012477,3.5810252189347667,1.1545533,12.167455
751975660302006784,183.65776333886276,60.828567401821346,99.46190936732785,10.054100171220814,1.0481769,11.5485115
