gaiadr3.hipparcos2_best_neighbour.original_ext_source_id,gaiadr3.hipparcos2_best_neighbour.SOURCE_ID
8724,4955814023844339840
8728,349928375930601344
8734,342703519382916224
8735,2458966706510023680
8737,5136216669048061312
8741,4940794866807373952
8744,4718053945826413824
8745,4687029850857344128
8752,5017043215054039168
8753,342307489038297472
8758,5024703787442107136
8766,96886529393897600
8768,5134635708766250752
8770,5137855525488932864
8775,2519013991440152704
8777,305684028027060224
8780,4719302544358673280
8782,90207954032721152
8790,4699284663864051200
8792,5017540945928469632
8795,90088936194133376
8798,2505825177666430592
8799,4717586481584883968
8802,97761740649446528
8807,5017944539712087168
8830,5135858812372952704
8840,4937481041840227840
8841,2459197157275109760
8842,2574742738294071296
8848,4911902175129926016
8858,2575961890530965376
8860,572910158676343040
8861,2465932043952418688
8862,4940957388369480832
8865,506370979148106240
8868,4957716522557277824
8872,2570840640246563712
8881,5142772953804975616
8904,2574033892596199680
8918,2467457032220466432
8920,97294345128598656
8923,2459948295515648768
8945,4717981481137833984
8946,2567931229400233984
8969,2465888712026756352
8972,2511737320407912192
9018,506130289179037312
9024,408188885748695424
9027,5122216931088987776
9028,93847788492322048
9029,5121810111786657152
9036,4714583131214270336
9040,355881097523271296
9044,4714571105305843456
9046,5018908948846352768
9050,4954774401240049280
9051,4717793739526859904
9062,2511395234853232000
9082,2459847552762816512
9094,2462426800883134336
9108,4941312152668178048
9127,2491727686251632384
9146,5017679969726394880
9151,345679278885384320
9156,2518665579397785344
9170,5020946928008707968
9175,5018021642963797376
9180,77713932823325440
9186,93992168112860928
9187,4699155711766600960
9191,4618313363420299648
9198,2511459006527616512
9206,4941421416636660352
9214,5017633755878291328
9215,505478106987695104
9216,5148753919103010048
9255,297809497547350912
9259,4956502902238423168
9266,2491852583900640896
9286,77929643260801792
9290,4694021920177384192
9299,2507590581023851264
9303,5017784457690585728
9323,5024597920792804096
9346,5019566078843219968
9349,5149607655522233728
9356,505525351628608896
9360,507849135090800512
9365,5018042808562708736
9379,93612149406527872
9389,5122670101678217728
9398,4942608339438150784
9400,4632033344389469184
9405,76953208215896064
9422,5138432081899033088
9447,2490586255743070592
9448,2507655039893032704
9454,103672715160289536
9463,76859028173079424
9464,2459725575691702528
9466,2517588577694135808
9469,4700989319204080000
9471,4699094345273900800
9475,5149379335060802688
9476,4718216914065133312
9482,359863356841337216
9492,97594065126285952
9495,4943919197816652800
9496,5147686052794315904
9504,575337158795778944
9524,4958217762419035904
9543,328863863444288768
9550,5020593847337366272
9553,4957985696747200256
9559,299835450800751616
9579,2508450467836151296
9588,4956426142582956160
9591,2506680116676529792
9607,76595798217424384
9610,4633342725299490688
9617,5147746663372800640
9618,94468978202180352
9629,4958034040899151360
9637,5148552635460095232
9643,77103669510200064
9646,4956357285667274240
9649,4718295872743981440
9657,2490549593902293632
9659,507960391923112704
9660,5019272200001084800
9672,4956386560164395776
9673,4957130860816776576
9674,94445716659315456
9678,5147675607433874816
9681,5149362842386414080
9704,507972623994198784
9705,2463369941341491200
9708,4718638542414589824
9709,2571470454251034496
9726,507966473596728960
9741,4936165888494202880
9742,2507226780113905536
9749,5021412261945549568
9762,2519365418550216960
9764,73564444659543424
9768,4936417401779074432
9769,5121561759597725440
9771,4698249920343357824
9777,92375508062945536
9784,4713064460842460544
9786,5020179503252128768
9788,301230078221434880
9789,5021216205278566656
9794,2487477317895977472
9801,5122502185636893440
9806,4967615597540893184
9810,2570179318362221696
9818,4943883635487519232
9820,80254560597784576
9821,5151293997121646592
9829,104453918172129792
9837,5148564356426435072
9846,4943063812130256896
9855,2494285253377022336
9873,329622217230095744
9879,5020228706397443712
9882,2521232771545400832
9883,4941269202995265664
9885,4713507465244574464
9888,5117311597401083136
9894,358117744692775040
9902,4714764481913306496
9911,2506906787870475904
9913,4936821369222823808
9919,4970940142746067584
9920,2521415045662482688
9921,4936596587815145344
9927,507134688748577280
9931,5121500015147926016
9939,5144581787871668480
9943,5124489655983264384
9946,2491371891160914688
9958,561062199332380544
9960,5121479777262042112
9964,2571199008022444416
9967,2514643913756089856
9985,5117762568966574720
9989,2506940941450644864
10007,5144258497093580416
10012,5117353344482715008
10031,522135261462534528
10033,2494291678648211840
10037,5144740907820131840
10050,80369459562947840
10056,2518617548778913024
10061,4957211331323933440
10071,4956809837781393152
10072,5148602083419126016
10082,352562737070915328
10083,4971404823847023488
10093,5116464694273508224
10100,4713193107998294912
10102,5020300930567745920
10107,2521370004340413056
10108,5020060034441888128
10109,572624148214110336
10117,5019835424832215424
10118,73420477355859712
10123,4968045918904857472
10125,561212110871142912
10134,4743578902106460928
10135,4742627996346980352
10150,5151454491459557248
10168,2570079709480694656
10172,2487176150493731712
10184,2518344938614873728
10190,5121194316555079552
10197,73452294473616896
10201,101124184646158848
10214,5121383363836131200
10221,106215748116605952
10229,4637065396792634112
10235,4956995311648943744
10236,5124438494332896256
10237,2494139430647697536
10245,353030751066772480
10257,358219518238370944
10276,100380639907919872
10278,4942867480584948352
10301,4743692151804240896
10308,4714861445095201920
10312,5143621433184275200
10329,74044381485171200
10335,353135513909339776
10351,105932933110122112
10353,77327591925245824
10359,2487290160401205504
10363,4632432501470239104
10373,325591064004972288
10374,522112858913619200
10375,80123272037543936
10387,5137101810268716160
10389,4631997507182253184
10397,2487776934814657664
10404,2487299025213700224
10412,2513456131960545408
10413,4956966964864863232
10414,2521974770095662720
10419,2520096151400166912
10421,4938555161620867072
10426,4964988142707664256
10429,5151889176509669248
10437,5143644144971346944
10447,4943674865717317888
10460,2487813184338628992
10476,73852894663251712
10480,2515128072535661312
10483,4969752287934599808
10487,2494963205374926336
10492,5123079601040591232
10496,80982506014865280
10500,2521467689076565504
10502,5144918478948097152
10510,106774952858617088
10524,2493173681481178624
10532,2486041832450955776
10543,5119824599944609920
10545,5145016301123083648
10550,547030335018206208
10556,353154789722652160
10561,2492802561947033984
10565,5125011885350979968
10567,4965133140803795584
10584,5176115025442071936
10587,4693735050721713536
10597,100982794322993664
10599,73781873084091264
10617,4971681351020953088
10619,2489729804904593664
10620,4939860762959795968
10621,4700829821298587136
10626,351537889154226816
10632,2486473223261742336
10648,79787470019129984
10649,5123812219381628160
10663,5119872119463420288
10668,106102189181566720
10682,106711524781947776
10683,4971879842935503616
10712,4966732139948504192
10715,546292562716166400
10716,5116343030734936192
10720,5144064261492369152
10735,331995203842525056
10737,23737940647681536
10739,4739038297040833664
10741,4966440425769729536
10743,515574853541230720
10746,2489882946258453760
10751,458684335215179520
10753,339238064891072896
10754,4700838342513694208
10757,2489781000914768768
10760,5131122081921389056
10778,569077467300379904
10779,4743138925656526976
10789,327741674389296128
10796,72969020458376064
10803,5144024885232379136
10810,87044422856456192
10818,2500695921563092736
10825,72944831202565888
10834,4701532477948320256
10842,4694695852085869568
10850,5150503482621087104
10857,4744251322186370560
10858,4970788508924332160
10859,4739466488100866432
10868,324445853925182720
10870,5120018835546322560
10874,4643302994976554496
10876,4744251012948726144
10883,5116984836288577152
10886,2500734851146653312
10906,4940180239807006080
10911,5116765586797390592
10915,2487084684870159488
10931,5146518229711072768
10940,4744149651720498560
10945,5176302938851155584
10947,4643545712168450816
10948,4951112305965271808
10960,455517325107520256
10976,4965596722393815296
10977,5067691805870056576
10987,2493362041567033600
10989,4966832745261896960
10991,5146705249766999552
10996,4951518575511481216
10998,5143905519501193216
11000,2486984045196486784
11005,2520558702198084480
11011,4938686553260581120
11025,5146556716913652224
11028,2516606060975446528
11048,354077348697687424
11053,103430101047966080
11054,4940218860153011712
11056,5147356916564967808
11061,4696524649160265600
11068,4938423563823230720
11071,4743406725457861248
11076,99687638344822912
11083,85973326732317056
11094,5150476716384927232
11125,5068528087542310400
11132,2517313115671574400
11144,4963998857120465408
11156,513639060239860480
11157,86944195499551104
11160,4739858154758206720
11161,452046549154458880
11162,5146761741472542976
11182,2516587953393346816
11184,4745791669257400960
11205,4965615036134377728
11232,5176823591966675200
11233,76334939083860864
11234,2499569574979587328
11238,4967009251237938560
11244,5068563817374429824
11255,5176403887762508928
11263,4743093055406210432
11267,4967036532870199680
11270,353754160998375552
11273,355424490960702208
11274,5129945329601471360
11280,74410445842196864
11287,5129618705928520704
11289,4746095718582214144
11298,75627850027898624
11308,4738291763004015360
11317,130938267067432704
11321,4965243641721575552
11326,4700460419751364224
11357,4693535523721249280
11359,5120136277132107392
11363,5068347595836689024
11367,5147109736902700928
11374,5145369862831094016
11376,5176431135035047552
11384,85626602612564480
11389,517707489479854976
11392,5120466302419171968
11398,5131833912620265216
11399,547048580039489024
11402,4965702344229424896
11410,517263291083559552
11411,2517381285392558976
11418,5118380906818316416
11427,24262652508347520
11433,5068777809824976256
11435,2490466958731577984
11439,5067008970494311936
11443,22561123904108672
11454,4951183808580436736
11457,76456675636845824
11476,4640205739440699904
11481,4738331723381386624
11489,4946102175074434944
11493,4950306054704345472
11501,5146332107304000512
11506,24372294433029248
11507,2501452694800655744
11514,4946403613059558272
11530,4745843827340284544
11538,2515483012926897664
11539,86445463897258368
11541,131470396335666176
11546,5145639792935567232
11553,5131437332520054016
11555,4744939822624009216
11558,26283932836820096
11560,76172310146568192
11570,5130556589346600960
11574,5070241951291984256
11575,4950329075729095296
11584,89231798160814080
11585,4746544555547985664
11596,4950420953669545984
11597,2503185696924730368
11598,4644985866242056448
11614,5147248584605530880
11630,2496457063719888512
11645,354362706324964352
11655,5133498195267636992
11658,451669760263240320
11659,5178541166568262656
11681,5146025618437871104
11686,88968465125988352
11689,2496191188064289664
11691,74515655361692160
11693,4725899133088371968
11694,5171577233579456128
11700,74959690555510912
11705,5070008064552981760
11706,465344077141521536
11707,22707874346819712
11726,5178096139237009408
11728,89278733563399936
11739,5130246458348152448
11747,5145550388896399616
11749,133986628696034176
11758,4952861594604736896
11759,5145956864601439488
11776,4746237383783615616
11781,86135058021051648
11786,327101071429357568
11788,4953771818433915520
11793,23139844977481216
11817,545017301027897856
11819,4693498483923324032
11825,5132986475684201216
11836,2516286274890560000
11839,5172205574410656000
11849,4945353609518098176
11852,4644127147661088256
11859,4952896847696254080
11865,5175239363214344960
11866,4644134225767167872
11881,5146164981536686336
11890,2515893199483537024
11899,5126492485133074688
11909,4644152505147974144
11915,5130377231512290816
11919,4725469464560387712
11920,82255461306342400
11928,5063638559334625152
11941,26147868272907648
11946,2497045508599119232
11948,5146098564162449024
11949,340305381444650880
11958,4953699869141821056
11965,4950167550598675840
11972,4633818946976715392
11973,5062453835556068352
11979,5067359925158742912
11981,134853250020189440
11990,4953007726571844352
12005,5132133701337553792
12025,75073902325873664
12038,5130320159986879872
12041,5175448480877491328
12044,4725879616757056256
12046,334655296129860224
12048,2495335115182966016
12054,2496314883122519040
12061,126599177571414400
12063,5178976160856112768
12065,2488998973269464448
12084,5070567166215781248
12087,18528454555539328
12088,5127310693582466688
12097,87921523897823872
12102,5132352572870997632
12109,5070130934977324416
12118,5172144688954320512
12119,5069294481507177344
12120,4945385087334731392
12126,5172321435448344704
12139,5171434919838910336
12144,5062174147286806912
12147,4643368965674268032
12155,26101272172092160
12158,2495442626804315392
12167,5071037241796380672
12179,5063364231186349312
12185,2497012317091903360
12190,5176920555148424320
12191,340028235795364864
12198,26584305669737984
12200,134174129788770816
12209,2495119988861040640
12220,5125209836099538816
12234,5179113153132860544
12240,88348100049688448
12246,5068859762097605760
12248,4946856818008112000
12255,127910349483305472
12256,4953504465309335168
12262,516105058664378880
12278,88757702490765184
12280,4951830905533384576
12286,4726280629263764480
12288,5065781095179785216
12291,25313128493354112
12314,134787141881571968
12341,5170378117365930112
12344,5177113519439132160
12347,2495910778239537280
12350,5176949967084478720
12366,5069070902689781248
12368,4948630261544764032
12397,4741383211744134912
12402,5128893371851016960
12410,574493352341075584
12411,5062313166791762176
12424,5125144518236939136
12425,5077074591425143168
12436,4724771790072689664
12440,2502734072523738496
12449,5171009786796013312
12464,2496943627679651584
12471,4745173675003482624
12475,5132931225224875904
12493,2501948402746099456
12499,5125357686053673216
12505,19873367730098560
12508,2501906032893399040
12512,516128010972653824
12522,4952358877272891264
12538,81323797000743808
12563,5062925938362821888
12572,464203127671604608
12576,5126185309072040576
12581,5062248329965695488
12613,5069691267765886464
12626,25879243838351104
12627,5177781331018667136
12631,2495889543921270784
12639,5068993077882424576
12643,451068430482220800
12660,5173535261925793152
12665,88932834077195648
12673,5185223757723719424
12697,5132837010822300416
12698,5128898250933985024
12728,2498487861696380672
12742,81644789971500800
12747,4639844996547346688
12766,4695183348053665792
12767,4742227052559952896
12771,18821371324794368
12790,141653591996433920
12818,340863997774064640
12827,4645092347071355520
12835,4952539884374708736
12839,5132464065926405632
12852,4742151117538121216
12860,5125929810057879424
12863,2499340528668381952
12867,4728005934806564096
12868,4948582398428795776
12881,129744987713485824
12885,4948607618476727040
12903,4753510309603708672
12907,5065571122818735616
12909,4720974454867509248
12916,128739862287198208
12921,4616934747637539456
12922,5069624094477422720
12926,114575472461716864
12929,25488745411919360
12940,5048932178995824256
12951,5129427047307392640
12955,5184971144927218560
12961,5077642283022422656
12966,5183992029822711808
12967,141798933690060928
12980,4753112179019411840
12984,438975108246989568
12988,4695645658333430912
12989,5048637166282583296
12997,4728016861203431296
13021,85076262683056000
13025,5129556136844424960
13026,2499255183373620480
13035,113035400268766848
13052,567869550698931840
13056,454344768977435392
13059,467757883124818176
13065,128685947561889920
13072,5049041683481927808
13075,4742214992291922048
13079,5172403555223128576
13084,4947341526540821120
13091,5129542530388057088
13107,4748226709555833728
13110,20722907965561856
13115,545718170970818944
13122,33216147491735808
13129,4753230037217989888
13131,5064433334445305600
13136,5048538897430944256
13159,4753051778895686528
13168,5172817109034113664
13182,5173323812095777408
13192,545560867790611072
13204,516664469561458816
13218,4741883764414703232
13223,31986240656172800
13227,4643934217730264064
13236,5172423552590872448
13243,4752247726657810688
13257,141513988379856640
13258,33439176553394048
13269,84183768479016192
13270,4751954741168809856
13273,4754985167013791488
13278,4769135981110528
13279,5157471839424889088
13280,4947456842119266432
13291,129321160344480512
13292,5172851365693255808
13302,2499213882968076544
13305,5048803329977477376
13309,5180628348875443328
13312,4949039039351838720
13317,5065150009865171968
13318,4947479038510241408
13342,22125575564953216
13345,5174322615330339456
13353,5045575026399488896
13357,4748427817104930304
13363,5064574724769475968
13381,4728090734640979712
13386,1222626866037120
13388,5052007684818274816
13389,4721111481504887040
13398,116261779701601152
13399,4725277599781401728
13400,4741163790456406400
13405,5072678125462272128
13406,5160337888281363712
13410,6346041813693824
13411,5064478998538469760
13412,4656161161454464
13425,4752189589979309952
13447,464898603134983424
13453,440362176525568256
13455,5050402157323149952
13456,561519424371057024
13469,4947848336978145664
13470,5157625530534775552
13481,1213384096442112
13499,4949081572411575552
13503,4755125148587860352
13508,4751873927064200448
13514,4751969172259397760
13562,4632724108273064960
13577,5049640917318973952
13580,437481765296787840
13588,466485984385605376
13589,109327056785522944
13591,4754906311414433152
13594,5180281796554292224
13600,35442864696220032
13601,34959010860789632
13603,8425046503155456
13630,5160433412649688576
13631,83922806266032128
13642,116037204451525376
13644,116456668137575040
13651,4725009799980528000
13664,440494976915602432
13678,32138419938064000
13679,8810116091022208
13681,5160240753301000704
13698,5128385942939549952
13711,5052136430758047104
13718,5079099582606498432
13737,4720296674668457344
13741,437688164247291264
13744,5187873271508938368
13754,4728513943538448512
13761,5051200471484013312
13763,5153516625517594368
13771,461158511252955008
13777,4647251925347315968
13783,5181123369625977600
13784,5160982962305182848
13790,5073038352959607296
13810,32238063179274496
