source_id,l,b,dist_pc,distance_gspphot,parallax,ra,dec,phot_g_mean_mag
1076970406751899008,135.57326715237036,42.3014403446434,96.88270074525911,96.5419,10.321760152303911,161.90900262984917,71.6557222491935,8.24857
1079251824660031232,130.31045344575864,41.43331383941687,586.0385480724335,572.3725,1.7063723935723105,171.78971086291577,74.46534774580962,13.60706
1079565834014085632,129.04265651848922,40.67322289460656,39.018376258474184,39.2407,25.628949635822316,173.9864432957095,75.54661690346026,12.697107
1104188228686053504,148.39119995254018,23.07888014005356,678.9775037069597,688.6169,1.4728028462509866,98.53864578521123,66.63466484894097,12.352149
1104603539140710144,148.523718133474,20.62575841958927,1393.7679473288645,2662.6199,0.7174795502482928,92.84631490220468,65.76237522060546,13.810229
1107773568602807552,142.77035873912104,22.44013482031549,611.1447040479832,582.3821,1.6362736899729173,92.609715531926,71.41213385025983,14.027856
1111445800000833408,142.9867529684815,28.43524150672375,397.6767169052743,389.1282,2.5146053502503585,111.74114583179895,72.22933797871127,12.672188
1114282814878271360,140.44626679471304,24.406762903230526,306.53497155256844,307.2979,3.262270516590984,96.97787806777117,74.00813009173034,12.624967
1130051731468987520,127.23690375436051,37.071010442703546,327.32126077796596,319.869,3.0551024935662117,173.83371135799507,79.41305445131928,11.865136
1136491059973091712,138.92434494395403,28.75052856657404,352.5042190636343,346.5939,2.836845478491931,113.13326962217944,75.78968712343458,9.717596
1139017733397755136,134.10945176151478,30.802389536388088,268.97773739432876,263.1477,3.717779804705445,126.10223565752574,79.55964248278353,11.445602
1145811070285394432,129.5083552655184,31.384624880839397,113.96525265338246,114.2864,8.77460433524797,141.00221734006917,82.85869836448904,12.642611
1145953216523040896,130.05423241589918,30.459858123277805,328.8119303642363,323.5352,3.041252179908027,132.63500659026397,82.92711717634558,10.615833
1146601241188708608,127.88881340971932,32.548312672174525,284.08209399519865,281.7961,3.5201092259510776,155.6415709109834,83.083724377959,11.097564
1148943647633155456,130.03750087478258,27.950128364786476,357.52607460549973,--,2.796998795412102,111.92643720560518,83.6470929329315,11.091554
1150880884042264448,127.37222645769347,29.798885317010647,590.5105080583606,578.1736,1.6934499663487261,138.28062205115464,85.2710278780092,12.568326
1152177929805383296,125.89935669641449,26.687857133315482,496.9470045662847,489.4692,2.0122870060817846,94.08421763182469,87.31751087316026,13.466656
1152410270355577472,124.70852566831735,28.569057107493652,184.7201649248781,183.1224,5.413594127131055,145.79901962962444,87.86852055931651,10.934847
1152636941550345216,123.42574640887078,27.929467953364185,203.49630817640983,200.6976,4.9140940637267265,164.3139651381941,89.08692094338303,10.875658
1202183752996589568,36.11692753177126,42.940769114347106,565.9382665406856,557.4446,1.7669771759957664,244.056148217545,20.293793914173364,13.0126505
1238155753366801280,25.753565029140823,62.31159624283674,417.4770672369189,413.7426,2.395341153990857,222.36858300445095,20.615334680039034,13.463718
1272123859439770368,45.42627011576298,57.468431216747526,28.03760047136383,--,35.66639024695957,229.83741983654423,29.20793203886556,9.723948
1288495931174061056,50.564408445830026,61.2680704608412,419.3555860434475,414.6264,2.384611134991283,225.54463970160614,31.96734871245635,12.545767
1311466893741203072,50.38624200899966,39.71956326095569,949.7388378521439,917.666,1.052921034862092,250.5783903594688,29.78315555295175,13.625028
1316708918505350528,45.85301832259141,48.021242117774385,162.63145176488914,159.6985,6.148872122507193,240.5492718323535,28.169626854398295,11.003223
1331267242731049600,60.39077637771364,43.37305258770062,401.3623238648417,397.9268,2.4915143762640484,247.46090853331623,37.694562147801825,12.4848175
1331356474971716992,61.29711757449458,43.28357830531798,76.21770564544498,76.0307,13.120310976715464,247.6229689231794,38.34754219061385,8.026566
1344163891352965632,66.03875802993686,31.207057133368288,226.2356987798419,223.8803,4.420168900811432,263.7580742016062,40.69504234663025,8.94528
1352263379336284160,61.02389142664626,39.9668147419456,64.35762082313228,64.3325,15.538175389488087,251.80614431501743,37.885974840584886,9.6392975
1357349342168770176,66.92255954250903,41.4073140072547,409.016651847727,403.3888,2.4448882349471934,250.27611963767862,42.43631176129498,13.52743
